,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
45,0.004653332,0.004607031,0.00456119,0.004515805,0.004470872,0.004426386,0.004382343,0.004338738,0.004295567,0.004252825,0.004210509,0.004168614,0.004127135,0.00408607,0.004045413,0.00400516,0.003965308,0.003925853,0.00388679,0.003848115,0.003809826,0.003771918,0.003734386,0.003697229,0.003660441,0.003624019,0.003587959,0.003552258,0.003516913,0.003481919,0.003447273,0.003412972,0.003379013,0.003345391,0.003312104,0.003279148,0.00324652,0.003214216,0.003182234,0.00315057,0.003119222,0.003088185,0.003057457,0.003027035,0.002996915,0.002967096,0.002937572,0.002908343,0.002879405,0.002850754,0.002822389,0.002794305,0.002766502,0.002738974,0.002711721,0.002684739,0.002658025,0.002631578,0.002605393,0.002579469,0.002553803,0.002528392,0.002503234,0.002478326,0.002453667,0.002429252,0.002405081,0.00238115,0.002357457,0.002334,0.002310776,0.002287784,0.00226502,0.002242483,0.002220169,0.002198078,0.002176207,0.002154554,0.002133115,0.002111891,0.002090877,0.002070072,0.002049475,0.002029082,0.002008892,0.001988904,0.001969114,0.001949521,0.001930123,0.001910918,0.001891904,0.001873079,0.001854441,0.001835989,0.001817721,0.001799634,0.001781728,0.001763999,0.001746447,0.00172907,0.001711865,0.001694832,0.001677968,0.001661272,0.001644742,0.001628377,0.001612174,0.001596133,0.001580251,0.001564527,0.00154896,0.001533547,0.001518288,0.001503181,0.001488224,0.001473416,0.001458755,0.00144424,0.00142987,0.001415643,0.001401557,0.001387611,0.001373804,0.001360134,0.001346601,0.001333202,0.001319936,0.001306803,0.0012938,0.001280926,0.001268181,0.001255562,0.001243069,0.001230701,0.001218455,0.001206331,0.001194328,0.001182444,0.001170679,0.00115903
46,0.005062996,0.005012619,0.004962742,0.004913362,0.004864473,0.004816071,0.00476815,0.004720707,0.004673735,0.00462723,0.004581189,0.004535605,0.004490475,0.004445794,0.004401558,0.004357761,0.004314401,0.004271472,0.00422897,0.004186891,0.004145231,0.004103985,0.00406315,0.004022721,0.003982694,0.003943066,0.003903831,0.003864988,0.00382653,0.003788456,0.00375076,0.003713439,0.00367649,0.003639908,0.003603691,0.003567833,0.003532333,0.003497185,0.003462388,0.003427937,0.003393828,0.003360059,0.003326626,0.003293525,0.003260754,0.003228309,0.003196187,0.003164384,0.003132898,0.003101725,0.003070863,0.003040307,0.003010055,0.002980105,0.002950452,0.002921095,0.002892029,0.002863253,0.002834763,0.002806557,0.002778631,0.002750983,0.002723611,0.00269651,0.00266968,0.002643116,0.002616816,0.002590779,0.002565,0.002539478,0.00251421,0.002489193,0.002464425,0.002439903,0.002415626,0.00239159,0.002367793,0.002344233,0.002320908,0.002297815,0.002274951,0.002252315,0.002229904,0.002207716,0.002185749,0.002164,0.002142468,0.00212115,0.002100044,0.002079149,0.002058461,0.002037979,0.0020177,0.001997624,0.001977747,0.001958068,0.001938585,0.001919296,0.001900199,0.001881291,0.001862572,0.001844039,0.001825691,0.001807525,0.00178954,0.001771734,0.001754105,0.001736651,0.001719371,0.001702263,0.001685325,0.001668556,0.001651953,0.001635516,0.001619243,0.001603131,0.001587179,0.001571387,0.001555751,0.001540271,0.001524945,0.001509772,0.001494749,0.001479876,0.001465151,0.001450573,0.001436139,0.001421849,0.001407702,0.001393695,0.001379827,0.001366098,0.001352505,0.001339047,0.001325724,0.001312533,0.001299473,0.001286543,0.001273741,0.001261067
47,0.005262761,0.005210396,0.005158551,0.005107223,0.005056405,0.005006093,0.004956282,0.004906966,0.004858141,0.004809801,0.004761943,0.004714561,0.00466765,0.004621206,0.004575225,0.0045297,0.004484629,0.004440006,0.004395828,0.004352088,0.004308784,0.004265911,0.004223465,0.004181441,0.004139835,0.004098642,0.00405786,0.004017484,0.003977509,0.003937932,0.003898749,0.003859956,0.003821549,0.003783524,0.003745877,0.003708605,0.003671704,0.00363517,0.003598999,0.003563189,0.003527734,0.003492633,0.00345788,0.003423474,0.00338941,0.003355685,0.003322295,0.003289238,0.003256509,0.003224106,0.003192026,0.003160265,0.00312882,0.003097687,0.003066865,0.003036349,0.003006137,0.002976225,0.002946611,0.002917292,0.002888265,0.002859526,0.002831073,0.002802903,0.002775014,0.002747402,0.002720065,0.002693,0.002666204,0.002639675,0.00261341,0.002587406,0.002561661,0.002536172,0.002510937,0.002485952,0.002461217,0.002436727,0.002412481,0.002388477,0.002364711,0.002341182,0.002317887,0.002294823,0.002271989,0.002249383,0.002227001,0.002204842,0.002182903,0.002161183,0.002139679,0.002118389,0.002097311,0.002076442,0.002055781,0.002035326,0.002015074,0.001995023,0.001975173,0.001955519,0.001936062,0.001916797,0.001897725,0.001878842,0.001860148,0.001841639,0.001823314,0.001805172,0.00178721,0.001769427,0.001751821,0.00173439,0.001717133,0.001700047,0.001683131,0.001666384,0.001649803,0.001633387,0.001617135,0.001601044,0.001585113,0.001569341,0.001553726,0.001538266,0.00152296,0.001507806,0.001492803,0.00147795,0.001463244,0.001448684,0.00143427,0.001419998,0.001405869,0.001391881,0.001378031,0.00136432,0.001350744,0.001337304,0.001323998,0.001310824
48,0.005461919,0.005407572,0.005353766,0.005300495,0.005247754,0.005195538,0.005143841,0.005092659,0.005041986,0.004991818,0.004942148,0.004892973,0.004844287,0.004796086,0.004748364,0.004701117,0.00465434,0.004608029,0.004562178,0.004516784,0.004471841,0.004427345,0.004383292,0.004339678,0.004296497,0.004253747,0.004211421,0.004169517,0.004128029,0.004086955,0.004046289,0.004006028,0.003966167,0.003926703,0.003887632,0.003848949,0.003810651,0.003772735,0.003735195,0.00369803,0.003661234,0.003624804,0.003588736,0.003553028,0.003517675,0.003482673,0.00344802,0.003413712,0.003379745,0.003346116,0.003312821,0.003279858,0.003247223,0.003214913,0.003182924,0.003151253,0.003119898,0.003088854,0.003058119,0.003027691,0.002997565,0.002967738,0.002938209,0.002908973,0.002880028,0.002851372,0.002823,0.002794911,0.002767101,0.002739568,0.002712309,0.002685321,0.002658601,0.002632148,0.002605957,0.002580028,0.002554356,0.00252894,0.002503776,0.002478863,0.002454198,0.002429779,0.002405602,0.002381666,0.002357968,0.002334506,0.002311277,0.002288279,0.002265511,0.002242968,0.00222065,0.002198555,0.002176679,0.00215502,0.002133578,0.002112348,0.00209133,0.002070521,0.002049919,0.002029522,0.002009328,0.001989334,0.00196954,0.001949943,0.001930541,0.001911332,0.001892313,0.001873485,0.001854843,0.001836387,0.001818115,0.001800024,0.001782114,0.001764381,0.001746826,0.001729444,0.001712236,0.001695199,0.001678332,0.001661632,0.001645098,0.001628729,0.001612523,0.001596478,0.001580593,0.001564866,0.001549295,0.00153388,0.001518617,0.001503507,0.001488547,0.001473735,0.001459071,0.001444553,0.00143018,0.001415949,0.00140186,0.001387912,0.001374102,0.001360429
49,0.00630596,0.006243215,0.006181094,0.006119591,0.0060587,0.005998415,0.00593873,0.005879639,0.005821135,0.005763214,0.005705869,0.005649095,0.005592885,0.005537235,0.005482139,0.00542759,0.005373585,0.005320117,0.005267181,0.005214772,0.005162884,0.005111512,0.005060652,0.005010297,0.004960444,0.004911087,0.004862221,0.004813841,0.004765942,0.00471852,0.00467157,0.004625087,0.004579067,0.004533505,0.004488395,0.004443735,0.004399519,0.004355743,0.004312403,0.004269494,0.004227012,0.004184952,0.004143311,0.004102085,0.004061268,0.004020858,0.00398085,0.00394124,0.003902024,0.003863198,0.003824758,0.003786701,0.003749023,0.00371172,0.003674787,0.003638223,0.003602022,0.003566181,0.003530697,0.003495566,0.003460784,0.003426349,0.003392256,0.003358503,0.003325085,0.003292,0.003259244,0.003226814,0.003194707,0.003162919,0.003131447,0.003100289,0.00306944,0.003038899,0.003008661,0.002978725,0.002949086,0.002919742,0.00289069,0.002861927,0.002833451,0.002805257,0.002777345,0.00274971,0.002722349,0.002695262,0.002668443,0.002641892,0.002615605,0.002589579,0.002563812,0.002538302,0.002513045,0.00248804,0.002463284,0.002438774,0.002414507,0.002390483,0.002366697,0.002343148,0.002319833,0.00229675,0.002273897,0.002251272,0.002228871,0.002206694,0.002184737,0.002162998,0.002141476,0.002120168,0.002099072,0.002078186,0.002057507,0.002037035,0.002016766,0.001996699,0.001976831,0.001957162,0.001937688,0.001918407,0.001899319,0.00188042,0.00186171,0.001843185,0.001824845,0.001806688,0.001788711,0.001770913,0.001753292,0.001735847,0.001718575,0.001701475,0.001684545,0.001667783,0.001651188,0.001634759,0.001618493,0.001602388,0.001586444,0.001570659
50,0.007032151,0.00696218,0.006892905,0.00682432,0.006756417,0.006689189,0.006622631,0.006556734,0.006491494,0.006426902,0.006362953,0.006299641,0.006236959,0.0061749,0.006113458,0.006052629,0.005992404,0.005932778,0.005873746,0.005815302,0.005757438,0.005700151,0.005643433,0.00558728,0.005531686,0.005476645,0.005422151,0.0053682,0.005314785,0.005261902,0.005209546,0.00515771,0.00510639,0.00505558,0.005005276,0.004955473,0.004906165,0.004857348,0.004809017,0.004761166,0.004713792,0.004666889,0.004620453,0.004574478,0.004528961,0.004483898,0.004439282,0.00439511,0.004351378,0.004308081,0.004265215,0.004222776,0.004180758,0.004139159,0.004097974,0.004057198,0.004016828,0.00397686,0.00393729,0.003898113,0.003859326,0.003820925,0.003782907,0.003745266,0.003708,0.003671105,0.003634577,0.003598412,0.003562607,0.003527159,0.003492063,0.003457316,0.003422915,0.003388857,0.003355137,0.003321753,0.003288701,0.003255978,0.00322358,0.003191505,0.003159749,0.003128309,0.003097182,0.003066364,0.003035854,0.003005646,0.00297574,0.002946131,0.002916816,0.002887793,0.002859059,0.002830611,0.002802446,0.002774561,0.002746954,0.002719621,0.002692561,0.002665769,0.002639244,0.002612983,0.002586984,0.002561243,0.002535758,0.002510527,0.002485547,0.002460815,0.00243633,0.002412088,0.002388087,0.002364325,0.0023408,0.002317508,0.002294449,0.002271619,0.002249016,0.002226638,0.002204482,0.002182547,0.002160831,0.00213933,0.002118043,0.002096968,0.002076103,0.002055446,0.002034994,0.002014745,0.001994698,0.00197485,0.0019552,0.001935746,0.001916485,0.001897415,0.001878536,0.001859844,0.001841338,0.001823017,0.001804877,0.001786919,0.001769138,0.001751535
51,0.007762042,0.007684809,0.007608343,0.007532639,0.007457688,0.007383483,0.007310016,0.00723728,0.007165268,0.007093972,0.007023386,0.006953502,0.006884314,0.006815814,0.006747995,0.006680852,0.006614376,0.006548562,0.006483403,0.006418892,0.006355023,0.006291789,0.006229185,0.006167203,0.006105839,0.006045084,0.005984935,0.005925384,0.005866425,0.005808053,0.005750262,0.005693046,0.005636399,0.005580316,0.005524791,0.005469819,0.005415393,0.005361509,0.005308161,0.005255344,0.005203052,0.005151281,0.005100025,0.005049279,0.004999038,0.004949297,0.00490005,0.004851294,0.004803023,0.004755232,0.004707917,0.004661072,0.004614694,0.004568777,0.004523316,0.004478309,0.004433749,0.004389632,0.004345955,0.004302712,0.004259899,0.004217512,0.004175547,0.004134,0.004092866,0.004052141,0.004011822,0.003971904,0.003932382,0.003893255,0.003854516,0.003816163,0.003778192,0.003740598,0.003703378,0.003666529,0.003630047,0.003593927,0.003558167,0.003522762,0.00348771,0.003453007,0.003418649,0.003384633,0.003350955,0.003317613,0.003284602,0.00325192,0.003219562,0.003187527,0.003155811,0.00312441,0.003093322,0.003062543,0.00303207,0.0030019,0.002972031,0.002942459,0.002913181,0.002884194,0.002855496,0.002827083,0.002798953,0.002771103,0.00274353,0.002716232,0.002689205,0.002662447,0.002635955,0.002609727,0.002583759,0.002558051,0.002532598,0.002507398,0.002482449,0.002457748,0.002433293,0.002409081,0.002385111,0.002361378,0.002337882,0.00231462,0.002291589,0.002268787,0.002246212,0.002223862,0.002201735,0.002179827,0.002158137,0.002136663,0.002115403,0.002094355,0.002073515,0.002052884,0.002032457,0.002012234,0.001992212,0.001972389,0.001952763,0.001933333
52,0.008368894,0.008285622,0.008203179,0.008121556,0.008040745,0.007960738,0.007881528,0.007803105,0.007725463,0.007648593,0.007572488,0.007497141,0.007422543,0.007348688,0.007275567,0.007203174,0.007131501,0.007060541,0.006990288,0.006920733,0.006851871,0.006783694,0.006716195,0.006649368,0.006583205,0.006517701,0.006452849,0.006388642,0.006325074,0.006262139,0.006199829,0.00613814,0.006077064,0.006016597,0.00595673,0.00589746,0.005838779,0.005780682,0.005723164,0.005666217,0.005609837,0.005554019,0.005498755,0.005444042,0.005389873,0.005336242,0.005283146,0.005230578,0.005178533,0.005127005,0.005075991,0.005025484,0.004975479,0.004925973,0.004876958,0.004828432,0.004780388,0.004732822,0.00468573,0.004639106,0.004592946,0.004547246,0.004502,0.004457204,0.004412854,0.004368946,0.004325474,0.004282435,0.004239824,0.004197637,0.00415587,0.004114518,0.004073578,0.004033045,0.003992916,0.003953186,0.003913851,0.003874907,0.003836351,0.003798179,0.003760386,0.00372297,0.003685926,0.00364925,0.00361294,0.00357699,0.003541399,0.003506161,0.003471274,0.003436734,0.003402538,0.003368683,0.003335164,0.003301978,0.003269123,0.003236595,0.00320439,0.003172506,0.003140939,0.003109686,0.003078744,0.00304811,0.003017781,0.002987753,0.002958025,0.002928592,0.002899452,0.002870602,0.002842039,0.00281376,0.002785763,0.002758044,0.002730601,0.002703431,0.002676532,0.0026499,0.002623533,0.002597428,0.002571583,0.002545996,0.002520662,0.002495581,0.00247075,0.002446166,0.002421826,0.002397728,0.00237387,0.00235025,0.002326865,0.002303712,0.00228079,0.002258095,0.002235627,0.002213382,0.002191359,0.002169554,0.002147967,0.002126594,0.002105434,0.002084485
53,0.009886797,0.009788422,0.009691026,0.009594598,0.009499131,0.009404613,0.009311035,0.009218389,0.009126664,0.009035853,0.008945944,0.008856931,0.008768803,0.008681552,0.008595169,0.008509645,0.008424973,0.008341143,0.008258147,0.008175977,0.008094625,0.008014082,0.007934341,0.007855393,0.00777723,0.007699846,0.007623231,0.007547378,0.007472281,0.00739793,0.00732432,0.007251442,0.007179288,0.007107853,0.007037129,0.006967108,0.006897785,0.00682915,0.006761199,0.006693924,0.006627319,0.006561376,0.006496089,0.006431452,0.006367458,0.0063041,0.006241374,0.006179271,0.006117786,0.006056913,0.005996646,0.005936978,0.005877904,0.005819418,0.005761514,0.005704186,0.005647428,0.005591235,0.005535602,0.005480522,0.005425989,0.005372,0.005318548,0.005265627,0.005213233,0.005161361,0.005110004,0.005059159,0.00500882,0.004958981,0.004909638,0.004860787,0.004812421,0.004764537,0.004717129,0.004670192,0.004623723,0.004577716,0.004532167,0.004487072,0.004442424,0.004398222,0.004354459,0.004311131,0.004268235,0.004225765,0.004183718,0.004142089,0.004100875,0.00406007,0.004019672,0.003979675,0.003940077,0.003900873,0.003862058,0.00382363,0.003785584,0.003747917,0.003710625,0.003673703,0.00363715,0.003600959,0.003565129,0.003529656,0.003494535,0.003459764,0.003425338,0.003391256,0.003357512,0.003324104,0.003291029,0.003258283,0.003225862,0.003193764,0.003161986,0.003130524,0.003099374,0.003068535,0.003038003,0.003007774,0.002977846,0.002948216,0.002918881,0.002889838,0.002861083,0.002832615,0.00280443,0.002776525,0.002748898,0.002721546,0.002694467,0.002667656,0.002641113,0.002614833,0.002588815,0.002563056,0.002537553,0.002512304,0.002487306,0.002462557
54,0.010376967,0.010273714,0.010171489,0.010070281,0.00997008,0.009870876,0.009772659,0.009675419,0.009579147,0.009483833,0.009389468,0.009296041,0.009203544,0.009111967,0.009021301,0.008931538,0.008842668,0.008754682,0.008667571,0.008581327,0.008495942,0.008411406,0.008327711,0.008244849,0.008162811,0.00808159,0.008001177,0.007921563,0.007842743,0.007764706,0.007687446,0.007610955,0.007535224,0.007460248,0.007386017,0.007312525,0.007239764,0.007167727,0.007096407,0.007025797,0.006955889,0.006886676,0.006818153,0.006750311,0.006683144,0.006616646,0.006550809,0.006485628,0.006421095,0.006357204,0.006293948,0.006231323,0.00616932,0.006107934,0.006047159,0.005986989,0.005927417,0.005868439,0.005810047,0.005752236,0.005695,0.005638334,0.005582231,0.005526687,0.005471696,0.005417252,0.005363349,0.005309983,0.005257148,0.005204838,0.005153049,0.005101775,0.005051012,0.005000753,0.004950995,0.004901732,0.004852959,0.004804671,0.004756864,0.004709532,0.004662672,0.004616277,0.004570345,0.004524869,0.004479846,0.00443527,0.004391139,0.004347446,0.004304188,0.004261361,0.00421896,0.00417698,0.004135419,0.004094271,0.004053532,0.004013199,0.003973267,0.003933732,0.003894591,0.003855839,0.003817473,0.003779488,0.003741882,0.003704649,0.003667787,0.003631292,0.00359516,0.003559388,0.003523971,0.003488907,0.003454192,0.003419822,0.003385795,0.003352105,0.003318751,0.003285729,0.003253036,0.003220667,0.003188621,0.003156894,0.003125482,0.003094383,0.003063594,0.00303311,0.00300293,0.002973051,0.002943468,0.00291418,0.002885184,0.002856476,0.002828053,0.002799914,0.002772054,0.002744472,0.002717164,0.002690128,0.00266336,0.002636859,0.002610622,0.002584646
55,0.011015153,0.010905551,0.010797039,0.010689606,0.010583243,0.010477938,0.010373681,0.010270461,0.010168268,0.010067092,0.009966923,0.00986775,0.009769565,0.009672356,0.009576114,0.00948083,0.009386494,0.009293097,0.009200629,0.009109082,0.009018445,0.00892871,0.008839868,0.008751909,0.008664826,0.00857861,0.008493251,0.008408742,0.008325074,0.008242238,0.008160226,0.008079031,0.007998643,0.007919055,0.007840259,0.007762247,0.007685012,0.007608545,0.007532838,0.007457885,0.007383678,0.007310209,0.007237471,0.007165457,0.00709416,0.007023572,0.006953686,0.006884496,0.006815994,0.006748174,0.006681028,0.006614551,0.006548735,0.006483574,0.006419061,0.006355191,0.006291955,0.006229349,0.006167366,0.006106,0.006045244,0.005985093,0.00592554,0.00586658,0.005808207,0.005750414,0.005693197,0.005636548,0.005580464,0.005524937,0.005469963,0.005415536,0.005361651,0.005308301,0.005255483,0.00520319,0.005151417,0.00510016,0.005049412,0.00499917,0.004949427,0.00490018,0.004851422,0.00480315,0.004755358,0.004708041,0.004661195,0.004614816,0.004568897,0.004523436,0.004478427,0.004433866,0.004389748,0.00434607,0.004302825,0.004260012,0.004217624,0.004175658,0.004134109,0.004092974,0.004052248,0.004011928,0.003972009,0.003932486,0.003893357,0.003854618,0.003816264,0.003778291,0.003740697,0.003703476,0.003666626,0.003630142,0.003594022,0.003558261,0.003522856,0.003487803,0.003453098,0.003418739,0.003384722,0.003351044,0.0033177,0.003284689,0.003252006,0.003219648,0.003187612,0.003155894,0.003124493,0.003093403,0.003062623,0.00303215,0.003001979,0.002972109,0.002942536,0.002913258,0.00288427,0.002855571,0.002827158,0.002799027,0.002771176,0.002743603
56,0.011641398,0.011525565,0.011410883,0.011297343,0.011184933,0.011073641,0.010963456,0.010854368,0.010746365,0.010639437,0.010533573,0.010428762,0.010324994,0.010222259,0.010120546,0.010019845,0.009920145,0.009821438,0.009723713,0.009626961,0.009531171,0.009436334,0.009342441,0.009249482,0.009157448,0.00906633,0.008976119,0.008886805,0.00879838,0.008710834,0.00862416,0.008538348,0.00845339,0.008369278,0.008286002,0.008203555,0.008121928,0.008041114,0.007961103,0.007881889,0.007803463,0.007725817,0.007648944,0.007572836,0.007497485,0.007422883,0.007349024,0.0072759,0.007203504,0.007131828,0.007060865,0.006990608,0.006921051,0.006852185,0.006784005,0.006716503,0.006649672,0.006583507,0.006518,0.006453145,0.006388935,0.006325364,0.006262426,0.006200113,0.006138421,0.006077343,0.006016872,0.005957003,0.00589773,0.005839047,0.005780947,0.005723426,0.005666477,0.005610095,0.005554273,0.005499007,0.005444291,0.00539012,0.005336487,0.005283388,0.005230818,0.00517877,0.00512724,0.005076224,0.005025714,0.004975708,0.004926198,0.004877182,0.004828653,0.004780607,0.004733039,0.004685945,0.004639319,0.004593157,0.004547454,0.004502206,0.004457409,0.004413057,0.004369146,0.004325672,0.004282631,0.004240018,0.004197829,0.00415606,0.004114707,0.004073765,0.00403323,0.003993099,0.003953367,0.00391403,0.003875085,0.003836527,0.003798353,0.003760559,0.003723141,0.003686095,0.003649418,0.003613105,0.003577154,0.003541561,0.003506322,0.003471433,0.003436892,0.003402694,0.003368837,0.003335317,0.00330213,0.003269273,0.003236743,0.003204537,0.003172651,0.003141083,0.003109829,0.003078885,0.00304825,0.003017919,0.00298789,0.00295816,0.002928726,0.002899585
57,0.012517562,0.012393011,0.012269698,0.012147613,0.012026742,0.011907074,0.011788596,0.011671298,0.011555167,0.011440191,0.011326359,0.01121366,0.011102082,0.010991614,0.010882246,0.010773966,0.010666763,0.010560627,0.010455547,0.010351513,0.010248513,0.010146539,0.010045579,0.009945624,0.009846663,0.009748687,0.009651686,0.00955565,0.00946057,0.009366436,0.009273238,0.009180968,0.009089616,0.008999173,0.008909629,0.008820977,0.008733207,0.00864631,0.008560278,0.008475102,0.008390773,0.008307283,0.008224625,0.008142788,0.008061766,0.00798155,0.007902132,0.007823505,0.00774566,0.007668589,0.007592285,0.007516741,0.007441948,0.007367899,0.007294588,0.007222005,0.007150145,0.007079,0.007008563,0.006938826,0.006869784,0.006801428,0.006733753,0.006666751,0.006600416,0.006534741,0.006469719,0.006405344,0.00634161,0.00627851,0.006216038,0.006154187,0.006092952,0.006032326,0.005972303,0.005912878,0.005854044,0.005795795,0.005738126,0.005681031,0.005624503,0.005568539,0.005513131,0.005458274,0.005403963,0.005350193,0.005296958,0.005244252,0.005192071,0.005140409,0.005089261,0.005038622,0.004988487,0.004938851,0.004889708,0.004841055,0.004792886,0.004745196,0.00469798,0.004651234,0.004604954,0.004559134,0.00451377,0.004468857,0.004424391,0.004380368,0.004336782,0.004293631,0.004250908,0.004208611,0.004166735,0.004125275,0.004084228,0.004043589,0.004003355,0.003963521,0.003924083,0.003885038,0.003846381,0.003808109,0.003770217,0.003732703,0.003695562,0.003658791,0.003622385,0.003586342,0.003550657,0.003515327,0.003480349,0.003445719,0.003411434,0.003377489,0.003343883,0.003310611,0.00327767,0.003245056,0.003212767,0.0031808,0.00314915,0.003117816
58,0.01426216,0.014106136,0.013951819,0.01379919,0.01364823,0.013498922,0.013351248,0.013205189,0.013060728,0.012917847,0.01277653,0.012636758,0.012498515,0.012361785,0.012226551,0.012092796,0.011960504,0.011829659,0.011700246,0.011572249,0.011445651,0.011320439,0.011196597,0.011074109,0.010952961,0.010833139,0.010714627,0.010597412,0.01048148,0.010366815,0.010253405,0.010141236,0.010030293,0.009920565,0.009812037,0.009704696,0.009598529,0.009493524,0.009389667,0.009286947,0.00918535,0.009084865,0.008985479,0.008887181,0.008789957,0.008693798,0.00859869,0.008504623,0.008411585,0.008319564,0.00822855,0.008138532,0.008049499,0.00796144,0.007874344,0.007788201,0.007703,0.007618731,0.007535385,0.00745295,0.007371416,0.007290775,0.007211016,0.00713213,0.007054106,0.006976936,0.00690061,0.00682512,0.006750455,0.006676607,0.006603566,0.006531325,0.006459874,0.006389205,0.006319309,0.006250178,0.006181802,0.006114175,0.006047288,0.005981132,0.0059157,0.005850984,0.005786976,0.005723668,0.005661053,0.005599122,0.00553787,0.005477287,0.005417367,0.005358102,0.005299486,0.005241511,0.005184171,0.005127457,0.005071364,0.005015885,0.004961013,0.00490674,0.004853062,0.004799971,0.004747461,0.004695525,0.004644157,0.004593351,0.004543101,0.004493401,0.004444244,0.004395626,0.004347539,0.004299978,0.004252937,0.004206411,0.004160394,0.004114881,0.004069865,0.004025342,0.003981306,0.003937751,0.003894674,0.003852067,0.003809926,0.003768247,0.003727023,0.003686251,0.003645924,0.003606039,0.00356659,0.003527572,0.003488982,0.003450813,0.003413062,0.003375724,0.003338795,0.003302269,0.003266143,0.003230413,0.003195073,0.00316012,0.003125549,0.003091356
59,0.015832406,0.015643552,0.015456951,0.015272576,0.015090401,0.014910398,0.014732543,0.014556809,0.014383171,0.014211604,0.014042084,0.013874586,0.013709086,0.01354556,0.013383985,0.013224337,0.013066593,0.012910731,0.012756728,0.012604562,0.012454211,0.012305654,0.012158869,0.012013834,0.01187053,0.011728935,0.011589028,0.011450791,0.011314203,0.011179244,0.011045895,0.010914136,0.010783949,0.010655315,0.010528215,0.010402632,0.010278546,0.010155941,0.010034798,0.0099151,0.00979683,0.00967997,0.009564505,0.009450417,0.009337689,0.009226307,0.009116253,0.009007511,0.008900067,0.008793905,0.008689008,0.008585363,0.008482955,0.008381768,0.008281788,0.008183,0.008085391,0.007988946,0.007893652,0.007799494,0.007706459,0.007614534,0.007523706,0.007433961,0.007345287,0.00725767,0.007171098,0.007085559,0.007001041,0.00691753,0.006835016,0.006753486,0.006672929,0.006593332,0.006514685,0.006436976,0.006360194,0.006284327,0.006209366,0.006135299,0.006062115,0.005989805,0.005918357,0.005847761,0.005778007,0.005709085,0.005640986,0.005573698,0.005507214,0.005441522,0.005376614,0.00531248,0.005249112,0.005186499,0.005124633,0.005063504,0.005003106,0.004943427,0.00488446,0.004826197,0.004768629,0.004711747,0.004655544,0.004600012,0.004545141,0.004490926,0.004437357,0.004384427,0.004332128,0.004280453,0.004229394,0.004178945,0.004129097,0.004079844,0.004031179,0.003983094,0.003935582,0.003888637,0.003842253,0.003796421,0.003751136,0.003706392,0.003662181,0.003618497,0.003575335,0.003532687,0.003490548,0.003448912,0.003407772,0.003367124,0.00332696,0.003287275,0.003248063,0.003209319,0.003171038,0.003133212,0.003095839,0.003058911,0.003022423,0.002986371
60,0.01853133,0.018291982,0.018055726,0.01782252,0.017592327,0.017365107,0.017140821,0.016919433,0.016700904,0.016485197,0.016272277,0.016062106,0.01585465,0.015649874,0.015447742,0.015248221,0.015051277,0.014856877,0.014664987,0.014475576,0.014288612,0.014104062,0.013921896,0.013742082,0.013564592,0.013389393,0.013216458,0.013045756,0.012877258,0.012710937,0.012546765,0.012384712,0.012224753,0.01206686,0.011911006,0.011757165,0.011605311,0.011455418,0.011307462,0.011161416,0.011017257,0.010874959,0.0107345,0.010595854,0.010459,0.010323913,0.010190571,0.010058951,0.00992903,0.009800788,0.009674203,0.009549252,0.009425915,0.009304171,0.009184,0.009065381,0.008948293,0.008832719,0.008718636,0.008606028,0.008494873,0.008385155,0.008276853,0.00816995,0.008064428,0.007960269,0.007857456,0.00775597,0.007655795,0.007556913,0.007459309,0.007362966,0.007267867,0.007173996,0.007081338,0.006989876,0.006899596,0.006810482,0.006722518,0.006635691,0.006549986,0.006465387,0.006381881,0.006299453,0.00621809,0.006137778,0.006058504,0.005980253,0.005903013,0.00582677,0.005751512,0.005677227,0.0056039,0.005531521,0.005460077,0.005389555,0.005319944,0.005251233,0.005183408,0.00511646,0.005050377,0.004985147,0.004920759,0.004857203,0.004794468,0.004732544,0.004671419,0.004611083,0.004551527,0.00449274,0.004434713,0.004377435,0.004320896,0.004265088,0.004210001,0.004155625,0.004101952,0.004048971,0.003996675,0.003945055,0.003894101,0.003843805,0.003794159,0.003745154,0.003696782,0.003649035,0.003601905,0.003555383,0.003509462,0.003464135,0.003419392,0.003375228,0.003331634,0.003288603,0.003246128,0.003204201,0.003162816,0.003121966,0.003081643,0.003041841
